time(ms),cc1Val(0-127)
1214,127
1215,127
1216,127
1217,127
1218,127
1219,127
1220,127
1221,127
1222,127
1222,127
1223,127
1224,127
1225,124
1227,117
1228,110
1229,103
1231,96
1232,92
1233,88
1235,83
1236,79
1238,75
1239,72
1240,68
1242,64
1244,61
1245,57
1246,53
1248,50
1250,46
1252,42
1254,36
1255,32
1256,27
1258,23
1259,18
1260,14
1261,9
1263,5
1264,1
1266,0
1267,0
1269,0
1270,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1279,0
1280,0
1281,0
1282,0
1284,0
1285,0
1286,0
1288,0
1290,0
1292,0
1293,0
1294,0
1295,0
1297,0
1299,0
1301,0
1302,0
1303,0
1305,0
1307,0
1308,0
1309,0
1311,0
1312,0
1314,0
1315,0
1317,0
1319,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1331,0
1332,0
1334,0
1335,0
1337,0
1338,0
1340,0
1341,0
1343,0
1345,0
1347,0
1348,0
1350,0
1352,0
1354,0
1355,0
1357,0
1358,0
1360,0
1362,0
1363,0
1365,0
1365,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1389,0
1391,0
1392,0
1393,0
1395,0
1397,0
1398,0
1400,0
1402,0
1404,0
1406,0
1407,0
1409,0
1409,0
1411,0
1413,0
1414,0
1415,0
1415,0
1417,0
1419,0
1420,0
1421,0
1422,0
1424,0
1426,0
1427,0
1428,0
1429,0
1430,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1455,0
1457,0
1459,0
1460,0
1461,0
1463,0
1464,0
1466,0
1468,0
1470,0
1471,0
1473,0
1474,0
1475,0
1476,0
1478,0
1479,0
1480,0
1482,0
1484,0
1486,0
1487,0
1487,0
1488,0
1489,0
1490,0
1491,0
1493,0
1494,0
1495,0
1497,2
1499,11
1501,20
1502,30
1504,39
1505,48
1507,58
1508,61
1510,65
1512,68
1514,72
1515,72
1516,72
1518,73
1519,73
1519,73
1521,74
1522,74
1523,74
1524,75
1525,75
1526,75
1528,75
1529,75
1530,75
1531,78
1533,80
1534,83
1536,90
1537,97
1539,105
1541,112
1543,119
1544,126
1546,127
1548,127
1549,127
1550,127
1551,127
1552,127
1553,127
1555,127
1556,127
1558,127
1559,127
1560,127
1562,127
1563,127
1565,127
1567,127
1568,127
1570,127
1571,127
1572,127
1574,127
1576,127
1577,118
1579,103
1580,88
1581,72
1582,57
1584,42
1585,26
1586,13
1587,0
1588,0
1589,0
1590,0
1591,0
1593,0
1594,0
1596,0
1598,0
1599,0
1600,0
1601,0
1603,0
1604,0
1606,0
1607,0
1609,0
1611,0
1612,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1621,0
1622,0
1624,0
1626,0
1627,0
1629,0
1631,0
1632,0
1633,0
1634,0
1636,0
1637,0
1639,0
1640,0
1642,0
1644,0
1645,0
1645,0
1647,0
1648,0
1650,0
1651,0
1653,0
1655,0
1656,0
1658,0
1659,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1666,0
1668,0
1669,0
1671,0
1673,0
1674,0
1676,0
1676,0
1678,0
1679,0
1681,5
1683,16
1685,26
1686,36
1687,40
1688,44
1689,48
1691,49
1692,50
1693,52
1694,53
1696,55
1697,56
1698,58
1699,60
1700,61
1701,63
1702,64
1703,65
1705,65
1707,65
1708,65
1708,65
1710,67
1711,68
1712,69
1714,70
1716,75
1717,80
1719,85
1721,90
1722,95
1723,100
1725,105
1727,109
1729,112
1731,119
1733,126
1734,127
1736,127
1737,127
1737,127
1738,127
1739,127
1741,127
1743,127
1744,127
1746,127
1747,127
1749,127
1751,127
1752,127
1754,127
1755,127
1757,127
1758,127
1760,127
1761,127
1763,127
1764,127
1765,127
1766,127
1768,127
1768,127
1770,127
1771,127
1772,127
1773,127
1774,127
1775,127
1777,127
1779,127
1780,127
1782,127
1784,127
1785,124
1786,120
1787,115
1789,111
1790,101
1791,95
1792,90
1794,84
1795,72
1796,60
1798,49
1799,37
1800,25
1802,13
1802,1
1803,0
1805,0
1806,0
1807,0
1809,0
1811,0
1811,0
1812,0
1813,0
1814,0
1816,0
1817,0
1818,0
1819,0
1820,0
1822,0
1824,0
1824,0
1826,0
1826,0
1827,0
1828,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1836,0
1838,0
1839,0
1840,0
1842,0
1842,0
1843,0
1845,0
1846,0
1847,0
1848,0
1849,0
1851,0
1853,0
1854,0
1855,0
1857,0
1858,0
1859,0
1861,0
1862,0
1863,0
1864,0
1865,0
1867,0
1869,0
1870,0
1871,0
1873,0
1874,0
1875,0
1876,0
1878,0
1879,0
1880,0
1882,0
1884,0
1885,0
1887,0
1888,0
1890,0
1891,0
1892,0
1893,0
1893,0
1895,0
1897,0
1898,0
1900,0
1902,0
1903,0
1905,0
1907,0
1909,0
1910,0
1912,0
1913,0
1915,0
1916,0
1918,0
1920,0
1921,0
1923,0
1924,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1932,0
1934,0
1935,0
1936,0
1937,0
1938,0
1940,0
1941,0
1943,0
1944,0
1947,0
1948,0
1950,0
1951,4
1953,10
1955,17
1956,19
1957,21
1958,22
1960,23
1961,25
1963,26
1964,27
1966,29
1967,30
1968,31
1968,31
1970,30
1972,30
1974,28
1975,27
1976,25
1978,24
1980,23
1981,22
1983,20
1984,19
1986,18
1987,16
1988,16
1988,18
1991,21
1993,23
1994,26
1996,28
1997,31
1999,34
1999,36
2002,39
2003,41
2005,46
2006,49
2007,53
2009,56
2010,63
2011,69
2012,76
2014,83
2015,90
2016,97
2017,104
2019,107
2019,111
2021,115
2022,118
2024,118
2025,122
2027,125
2028,127
2030,127
2032,127
2033,127
2035,127
2036,127
2037,127
2038,127
2040,127
2042,127
2044,127
2045,127
2047,127
2049,127
2050,127
2052,127
2052,127
2053,127
2055,127
2057,127
2058,127
2059,127
2061,127
2063,127
2064,127
2066,127
2068,127
2069,127
2070,127
2071,127
2072,127
2073,127
2074,127
2075,127
2076,127
2077,127
2078,127
2080,127
2081,119
2083,107
2085,94
2086,82
2087,70
2088,57
2090,45
2092,38
2093,32
2094,25
2096,11
2098,4
2099,0
2100,0
2102,0
2103,0
2104,0
2106,0
2107,0
2108,0
2109,0
2111,0
2112,0
2114,0
2116,0
2117,0
2118,0
2119,0
2121,0
2122,0
2124,0
2125,0
2126,0
2128,0
2130,0
2132,0
2134,0
2135,0
2137,0
2138,0
2140,0
2141,0
2142,0
2144,0
2145,0
2145,0
2147,0
2148,0
2150,0
2151,0
2153,0
2154,0
2155,0
2157,0
2158,0
2159,0
2160,0
2161,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2177,0
2179,0
2180,0
2182,0
2184,0
2185,0
2187,0
2188,0
2190,0
2191,0
2192,0
2193,0
2195,0
2196,0
2197,0
2199,0
2200,0
2202,0
2203,0
2205,0
2206,0
2207,0
2207,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,4
2216,20
2217,36
2218,42
2219,48
2220,53
2221,59
2222,65
2224,65
2225,65
2226,65
2227,65
2228,66
2229,67
2231,67
2233,68
2235,69
2236,69
2237,70
2239,71
2240,71
2242,71
2244,72
2245,72
2246,72
2248,73
2250,73
2251,74
2252,74
2253,75
2254,75
2254,75
2256,77
2258,81
2260,85
2261,89
2262,93
2264,100
2266,107
2267,114
2269,121
2270,127
2270,127
2272,127
2273,127
2274,127
2275,127
2276,127
2277,127
2278,127
2280,127
2281,127
2282,127
2284,127
2286,127
2287,127
2288,127
2290,127
2291,127
2292,127
2293,127
2295,127
2296,127
2297,127
2299,127
2300,127
2301,127
2303,127
2304,127
2304,127
2306,127
2307,127
2308,127
2309,127
2310,127
2311,127
2312,127
2313,127
2314,127
2314,108
2316,87
2317,66
2318,44
2319,23
2320,2
2321,0
2321,0
2323,0
2324,0
2325,0
2327,0
2328,0
2330,0
2331,0
2332,0
2334,0
2335,0
2337,0
2339,0
2340,0
2341,0
2342,0
2344,0
2345,0
2346,0
2347,0
2347,0
2349,0
2350,0
2352,0
2353,0
2354,0
2355,0
2356,0
2358,0
2359,0
2361,0
2362,0
2364,0
2366,0
2368,0
2369,0
2370,0
2372,0
2373,0
2375,0
2377,0
2379,0
2380,0
2382,0
2383,0
2385,0
2386,0
2387,0
2389,0
2390,0
2392,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2410,0
2411,0
2413,0
2415,0
2415,0
2417,0
2419,8
2420,20
2422,31
2423,43
2425,54
2427,57
2428,61
2428,64
2430,64
2432,65
2433,65
2435,65
2436,66
2438,67
2439,67
2441,68
2442,69
2444,69
2445,70
2447,71
2448,71
2450,74
2451,77
2452,79
2453,82
2455,89
2456,97
2457,104
2458,111
2460,118
2461,126
2463,127
2465,127
2467,127
2468,127
2469,127
2471,127
2473,127
2474,127
2475,127
2477,127
2479,127
2481,127
2483,127
2484,127
2485,127
2486,127
2487,127
2488,127
2488,127
2490,127
2491,127
2493,127
2495,127
2496,127
2498,127
2499,127
2501,127
2502,127
2504,127
2506,124
2508,120
2510,104
2512,88
2514,64
2515,41
2517,17
2518,0
2519,0
2520,0
2521,0
2523,0
2523,0
2524,0
2525,0
2527,0
2528,0
2530,0
2532,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2542,0
2544,0
2545,0
2546,0
2548,0
2550,0
2551,0
2551,0
2552,0
2554,0
2555,0
2556,0
2557,0
2559,0
2561,0
2562,0
2564,0
2566,0
2568,0
2569,0
2570,0
2571,0
2573,0
2575,0
2576,0
2578,0
2579,0
2581,0
2583,0
2585,0
2586,0
2588,0
2590,0
2591,0
2592,0
2593,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2602,0
2603,0
2605,1
2605,9
2607,17
2608,17
2610,22
2611,26
2612,30
2613,35
2614,41
2616,46
2618,52
2619,58
2621,64
2622,70
2623,76
2624,78
2626,79
2627,81
2629,84
2630,85
2630,86
2632,88
2633,89
2634,90
2634,91
2636,93
2637,94
2638,95
2639,97
2640,97
2641,97
2643,97
2644,97
2645,97
2646,97
2646,97
2648,101
2649,105
2651,109
2652,113
2654,117
2656,121
2657,125
2659,127
2661,127
2662,127
2664,127
2666,127
2668,127
2670,127
2671,127
2673,127
2674,127
2676,127
2676,127
2678,127
2679,127
2681,127
2683,127
2684,127
2686,127
2688,127
2689,127
2690,127
2691,127
2693,127
2694,127
2696,127
2698,115
2699,98
2701,81
2703,65
2704,48
2705,31
2707,15
2708,0
2710,0
2710,0
2712,0
2714,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2724,0
2726,0
2727,0
2728,0
2730,0
2731,0
2733,0
2735,0
2737,0
2737,0
2739,0
2740,0
2741,0
2743,0
2745,0
2747,0
2749,0
2751,0
2753,0
2754,0
2756,0
2757,0
2758,0
2760,0
2761,0
2762,0
2763,0
2764,0
2766,0
2766,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2780,0
2782,0
2784,0
2786,0
2787,0
2789,0
2790,0
2791,0
2793,0
2794,0
2796,0
2797,0
2799,0
2800,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,5
2812,20
2813,26
2814,32
2815,38
2816,45
2817,51
2819,51
2820,51
2822,53
2823,56
2824,59
2825,61
2826,64
2828,67
2830,69
2832,72
2833,75
2833,77
2835,80
2836,80
2837,81
2837,86
2838,90
2839,94
2840,99
2841,103
2843,107
2843,111
2846,116
2847,120
2848,124
2850,127
2851,127
2853,127
2854,127
2856,127
2857,127
2858,127
2859,127
2861,127
2862,127
2864,127
2865,127
2866,127
2867,127
2869,127
2870,127
2871,127
2873,127
2874,127
2875,127
2877,127
2879,127
2880,127
2881,127
2883,127
2886,127
2887,127
2888,127
2890,127
2892,127
2893,127
2895,127
2895,127
2897,127
